 -0.20572E-02 -0.21760E-04 -0.43410E-05   0.0000       0.0000       0.0000    
 -0.20566E-02 -0.22122E-04 -0.44175E-05   0.0000       0.0000       0.0000    
 -0.20561E-02 -0.22483E-04 -0.44938E-05   0.0000       0.0000       0.0000    
 -0.20556E-02 -0.22845E-04 -0.45698E-05   0.0000       0.0000       0.0000    
 -0.20551E-02 -0.23206E-04 -0.46454E-05   0.0000       0.0000       0.0000    
 -0.20546E-02 -0.23567E-04 -0.47205E-05   0.0000       0.0000       0.0000    
 -0.20541E-02 -0.23928E-04 -0.47953E-05   0.0000       0.0000       0.0000    
 -0.20536E-02 -0.24289E-04 -0.48696E-05   0.0000       0.0000       0.0000    
 -0.20531E-02 -0.24650E-04 -0.49437E-05   0.0000       0.0000       0.0000    
 -0.20526E-02 -0.25010E-04 -0.50177E-05   0.0000       0.0000       0.0000    
 -0.20521E-02 -0.25370E-04 -0.50920E-05   0.0000       0.0000       0.0000    
 -0.20516E-02 -0.25730E-04 -0.51667E-05   0.0000       0.0000       0.0000    
 -0.20510E-02 -0.26090E-04 -0.52422E-05   0.0000       0.0000       0.0000    
 -0.20504E-02 -0.26450E-04 -0.53186E-05   0.0000       0.0000       0.0000    
 -0.20499E-02 -0.26809E-04 -0.53960E-05   0.0000       0.0000       0.0000    
 -0.20492E-02 -0.27169E-04 -0.54745E-05   0.0000       0.0000       0.0000    
 -0.20486E-02 -0.27528E-04 -0.55538E-05   0.0000       0.0000       0.0000    
 -0.20479E-02 -0.27887E-04 -0.56338E-05   0.0000       0.0000       0.0000    
 -0.20472E-02 -0.28245E-04 -0.57142E-05   0.0000       0.0000       0.0000    
 -0.20465E-02 -0.28604E-04 -0.57947E-05   0.0000       0.0000       0.0000    
 -0.20458E-02 -0.28962E-04 -0.58750E-05   0.0000       0.0000       0.0000    
 -0.20451E-02 -0.29319E-04 -0.59548E-05   0.0000       0.0000       0.0000    
 -0.20444E-02 -0.29677E-04 -0.60340E-05   0.0000       0.0000       0.0000    
 -0.20438E-02 -0.30034E-04 -0.61128E-05   0.0000       0.0000       0.0000    
 -0.20431E-02 -0.30391E-04 -0.61911E-05   0.0000       0.0000       0.0000    
 -0.20425E-02 -0.30747E-04 -0.62695E-05   0.0000       0.0000       0.0000    
 -0.20418E-02 -0.31104E-04 -0.63481E-05   0.0000       0.0000       0.0000    
 -0.20411E-02 -0.31460E-04 -0.64274E-05   0.0000       0.0000       0.0000    
 -0.20404E-02 -0.31816E-04 -0.65078E-05   0.0000       0.0000       0.0000    
 -0.20397E-02 -0.32171E-04 -0.65897E-05   0.0000       0.0000       0.0000    
 -0.20389E-02 -0.32527E-04 -0.66734E-05   0.0000       0.0000       0.0000    
 -0.20380E-02 -0.32882E-04 -0.67594E-05   0.0000       0.0000       0.0000    
 -0.20371E-02 -0.33237E-04 -0.68481E-05   0.0000       0.0000       0.0000    
 -0.20362E-02 -0.33592E-04 -0.69404E-05   0.0000       0.0000       0.0000    
 -0.20351E-02 -0.33946E-04 -0.70378E-05   0.0000       0.0000       0.0000    
 -0.20340E-02 -0.34300E-04 -0.71424E-05   0.0000       0.0000       0.0000    
 -0.20327E-02 -0.34655E-04 -0.72574E-05   0.0000       0.0000       0.0000    
 -0.20311E-02 -0.35009E-04 -0.73873E-05   0.0000       0.0000       0.0000    
 -0.20292E-02 -0.35364E-04 -0.75386E-05   0.0000       0.0000       0.0000    
 -0.20268E-02 -0.35719E-04 -0.77194E-05   0.0000       0.0000       0.0000    
 -0.20236E-02 -0.36075E-04 -0.79407E-05   0.0000       0.0000       0.0000    
 -0.20195E-02 -0.36432E-04 -0.82160E-05   0.0000       0.0000       0.0000    
 -0.20142E-02 -0.36791E-04 -0.85623E-05   0.0000       0.0000       0.0000    
 -0.20071E-02 -0.37152E-04 -0.89998E-05   0.0000       0.0000       0.0000    
 -0.19980E-02 -0.37516E-04 -0.95529E-05   0.0000       0.0000       0.0000    
 -0.19861E-02 -0.37885E-04 -0.10249E-04   0.0000       0.0000       0.0000    
 -0.19710E-02 -0.38258E-04 -0.11120E-04   0.0000       0.0000       0.0000    
 -0.19519E-02 -0.38638E-04 -0.12200E-04   0.0000       0.0000       0.0000    
 -0.19280E-02 -0.39026E-04 -0.13525E-04   0.0000       0.0000       0.0000    
 -0.18986E-02 -0.39423E-04 -0.15128E-04   0.0000       0.0000       0.0000    
 -0.18630E-02 -0.39830E-04 -0.17044E-04   0.0000       0.0000       0.0000    
 -0.18205E-02 -0.40250E-04 -0.19298E-04   0.0000       0.0000       0.0000    
 -0.17706E-02 -0.40682E-04 -0.21907E-04   0.0000       0.0000       0.0000    
 -0.17131E-02 -0.41128E-04 -0.24875E-04   0.0000       0.0000       0.0000    
 -0.16480E-02 -0.41587E-04 -0.28187E-04   0.0000       0.0000       0.0000    
 -0.15761E-02 -0.42059E-04 -0.31808E-04   0.0000       0.0000       0.0000    
